SKU;MPN;MPNR (GTIN/EAN);Marke;Artikelbezeichnung;Kategorie;Benutzerdefiniert;Mein EK-Preis;Mein Preis;Meine Versandkosten;Mein Gesamtpreis;UVP;Preise;Meine Position;Position (Gesamtpreis);Günstigster Preis;Günstigster Anbieter;Günstigster Gesamtpreis;Günstigster Gesamtpreis-Anbieter;Differenz zum günstigsten Preis;Differenz zum günstigsten Gesamtpreis;Medianpreis;Preisvorschlag;Preisvorschlag Info;Preisvorschlag berechnet;Mindestpreis;Standardpreis;Letzte Preisänderung eines Mitbewerbers;Letzter Preisabruf;Im Shop Tracker seit;Auf Watchlist;Aktualisiert im Artikelfeed
X7153362;e1686052;4054571461469;Cube;Cube Nuride Hybrid SLT 800 Allroad Grau Modell 2025;Fahrräder;m000092418;;4249.99;39.99;4289.98;4999.0;1;2;2;3999.0;multicycle.de;3999.0;multicycle.de;250.99;290.98;3999.0;4999.0;Mindestpreis erreicht. Günstiger ist nur multicycle.de (shop) mit Preis 3.999,00 € (https://schema.org/OutOfStock).;2026-03-16 20:05:35 +0100;4999.0;4999.0;2026-02-03 16:42:59 +0100;2026-02-06 03:16:30 +0100;2025-03-06 20:03:35 +0100;0;2026-04-01 20:01:55 +0200
X7153114;e1685308;4054571479358;Cube;Cube Reaction Hybrid Race 800 Grün Modell 2025;Fahrräder;m000092503;;2949.99;39.99;2989.98;3499.0;0;1;1;;;;;;;;3499.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-17 20:05:41 +0100;3499.0;3499.0;2026-01-14 19:06:05 +0100;2026-02-06 03:13:00 +0100;2025-03-06 20:03:38 +0100;0;2026-04-01 20:02:03 +0200
X7154026;e1688044;4054571467966;Cube;Cube Nuroad Pro Schwarz Modell 2025;Fahrräder;m000092436;;1099.0;39.99;1138.99;1199.0;2;1;1;1199.0;lucky-bike.de;1199.0;lucky-bike.de;-100.0;-60.01;1199.0;1199.0;Angewendeter Preis: 1.199,00 € (http://schema.org/InStock) bei lucky-bike.de (shop). Keiner ist günstiger.;2026-03-25 02:55:18 +0100;1199.0;1199.0;2026-03-25 02:53:19 +0100;2026-02-06 05:31:12 +0100;2025-03-11 20:03:35 +0100;0;2026-04-01 20:01:57 +0200
X7103968;e1544205;4054571455536;Cube;Cube AMS Hybrid ONE44 C:68X SUPER TM 400X 29 Grün Modell 2025;Fahrräder;m000086095;;6499.99;39.99;6539.98;8999.0;2;2;2;6479.9;lucky-bike.de;6479.9;lucky-bike.de;20.09;60.08;7739.45;8999.0;Mindestpreis erreicht. Günstiger ist nur lucky-bike.de (shop) mit Preis 6.479,90 € (http://schema.org/InStock).;2026-03-13 23:04:51 +0100;8999.0;8999.0;2026-02-03 03:51:41 +0100;2026-02-06 03:11:33 +0100;2025-03-13 20:03:30 +0100;1;2026-04-01 20:01:40 +0200
X7152618;e1683820;4054571454126;Cube;Cube Stereo Hybrid ONE44 EXC 800 Grau Modell 2025;Fahrräder;m000092556;;3799.99;39.99;3839.98;4499.0;0;1;1;;;;;;;;4499.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-16 20:05:39 +0100;4499.0;4499.0;2026-01-19 19:33:15 +0100;2026-02-06 07:16:30 +0100;2025-03-13 20:03:40 +0100;0;2026-04-01 20:02:07 +0200
X7154035;e1688071;4054571468055;Cube;Cube Nuroad Pro FE Schwarz Modell 2025;Fahrräder;m000092434;;1199.0;39.99;1238.99;1299.0;1;1;1;1299.0;fahrrad.de;1328.99;fahrrad.de;-100.0;-90.0;1299.0;1299.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-25 04:55:20 +0100;1299.0;1299.0;2026-03-25 04:22:45 +0100;2026-02-06 03:03:14 +0100;2025-03-18 20:03:34 +0100;0;2026-04-01 20:01:57 +0200
X7122690;e1598213;4054571463784;Cube;Cube Kathmandu Hybrid C:62 SLX 400X Schwarz Modell 2025;Fahrräder;m000089161;;3379.99;39.99;3419.98;3999.0;1;1;2;3379.99;lucky-bike.de;3379.99;lucky-bike.de;0.0;39.99;3379.99;;;;3999.0;3999.0;2026-01-31 06:41:58 +0100;2026-02-06 03:06:38 +0100;2025-03-19 20:04:10 +0100;0;2026-04-01 20:01:46 +0200
X7153150;e1685416;4054571479747;Cube;Cube Reaction Hybrid SLX 800 Blau Modell 2025;Fahrräder;m000092518;;3399.99;39.99;3439.98;3999.0;2;3;3;3199.0;multicycle.de;3199.0;multicycle.de;200.99;240.98;3249.0;3999.0;Mindestpreis erreicht. Günstiger sind multicycle.de (shop) mit Preis 3.199,00 € (https://schema.org/OutOfStock) sowie 2 weitere Angebote.;2026-03-17 20:05:42 +0100;3999.0;3999.0;2026-03-04 01:23:02 +0100;2026-02-06 05:28:35 +0100;2025-03-20 20:03:41 +0100;0;2026-04-01 20:02:04 +0200
X7152550;e1683616;4054571453242;Cube;Cube Stereo Hybrid ONE22 Race 800 Grün Modell 2025;Fahrräder;m000092544;;3399.99;39.99;3439.98;3999.0;2;3;3;3199.0;multicycle.de;3199.0;multicycle.de;200.99;240.98;3239.5;3999.0;Mindestpreis erreicht. Günstiger sind multicycle.de (shop) mit Preis 3.199,00 € (https://schema.org/InStock) sowie 2 weitere Angebote.;2026-03-16 20:05:38 +0100;3999.0;3999.0;2026-01-31 01:44:44 +0100;2026-02-06 06:26:31 +0100;2025-03-20 20:03:42 +0100;0;2026-04-01 20:02:06 +0200
X7152703;e1684075;4054571455352;Cube;Cube Stereo Hybrid ONE77 HPC SLT 800 Rot Modell 2025;Fahrräder;m000092574;;7799.99;39.99;7839.98;8699.0;1;1;2;7799.99;lucky-bike.de;7799.99;lucky-bike.de;0.0;39.99;7799.99;;;;8699.0;8699.0;2026-02-02 14:07:16 +0100;2026-02-06 03:04:09 +0100;2025-03-20 20:03:42 +0100;0;2026-04-01 20:02:08 +0200
X7154772;e1690279;4054571477002;Cube;Cube Kathmandu Pro Blau Modell 2025;Fahrräder;m000092359;;949.99;39.99;989.98;999.0;0;1;1;;;;;;;;999.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-09 20:05:30 +0100;999.0;999.0;2026-01-14 07:55:32 +0100;2026-02-06 06:47:50 +0100;2025-03-21 20:03:38 +0100;0;2026-04-01 20:01:49 +0200
X7154037;e1688077;4054571468079;Cube;Cube Nuroad Pro FE Schwarz Modell 2025;Fahrräder;m000092434;;1199.0;39.99;1238.99;1299.0;2;1;1;1299.0;lucky-bike.de;1299.0;lucky-bike.de;-100.0;-60.01;1299.0;1299.0;Angewendeter Preis: 1.299,00 € (http://schema.org/InStock) bei lucky-bike.de (shop). Keiner ist günstiger.;2026-03-25 04:55:20 +0100;1299.0;1299.0;2026-03-25 04:22:45 +0100;2026-02-06 06:47:20 +0100;2025-03-21 20:03:41 +0100;0;2026-04-01 20:01:57 +0200
X7153024;e1685038;4054571458636;Cube;Cube Reaction Hybrid Pro 600 Allroad Grün Modell 2025;Fahrräder;m000092481;;2699.99;39.99;2739.98;3199.0;1;2;2;2239.0;multicycle.de;2239.0;multicycle.de;460.99;500.98;2239.0;3199.0;Mindestpreis erreicht. Günstiger ist nur multicycle.de (shop) mit Preis 2.239,00 € (https://schema.org/InStock).;2026-03-16 20:05:37 +0100;3199.0;3199.0;2026-02-03 15:51:28 +0100;2026-02-06 06:10:57 +0100;2025-03-21 20:03:42 +0100;0;2026-04-01 20:02:00 +0200
X7154789;e1690330;4054571477170;Cube;Cube Kathmandu EXC Grün Modell 2025;Fahrräder;m000092330;;1449.99;39.99;1489.98;1499.0;1;1;1;1499.0;lucky-bike.de;1499.0;lucky-bike.de;-49.01;-9.02;1499.0;;;;1499.0;1499.0;2026-01-31 19:08:41 +0100;2026-02-06 07:13:24 +0100;2025-03-24 20:03:39 +0100;0;2026-04-01 20:01:45 +0200
X7154790;e1690333;4054571477187;Cube;Cube Kathmandu EXC Grün Modell 2025;Fahrräder;m000092330;;1449.99;39.99;1489.98;1499.0;1;1;1;1499.0;lucky-bike.de;1499.0;lucky-bike.de;-49.01;-9.02;1499.0;;;;1499.0;1499.0;2026-01-31 10:48:28 +0100;2026-02-06 03:07:03 +0100;2025-03-24 20:03:39 +0100;0;2026-04-01 20:01:45 +0200
X7122699;e1598240;4054571463876;Cube;Cube Kathmandu Hybrid C:62 SLT 400X Grün Modell 2025;Fahrräder;m000089159;;4199.99;39.99;4239.98;4799.0;1;1;2;4199.99;lucky-bike.de;4199.99;lucky-bike.de;0.0;39.99;4199.99;;;;4799.0;4799.0;2026-02-02 14:10:33 +0100;2026-02-06 03:02:34 +0100;2025-03-25 20:03:43 +0100;0;2026-04-01 20:01:45 +0200
X7153617;e1686817;4054571463364;Cube;Cube Kathmandu Hybrid Comfort SLX 800 Blau Modell 2025;Fahrräder;m000092336;;4399.99;39.99;4439.98;4999.0;3;2;3;3999.0;multicycle.de;3999.0;multicycle.de;400.99;440.98;4399.99;;;;4999.0;4999.0;2026-02-18 00:09:45 +0100;2026-02-06 03:16:31 +0100;2025-03-26 20:04:01 +0100;0;2026-04-01 20:01:46 +0200
X7153621;e1686829;4054571480521;Cube;Cube Kathmandu Hybrid Comfort SLX 800 Blau Modell 2025;Fahrräder;m000092335;;4249.99;39.99;4289.98;4999.0;2;2;2;3999.0;multicycle.de;3999.0;multicycle.de;250.99;290.98;4499.0;4999.0;Mindestpreis erreicht. Günstiger ist nur multicycle.de (shop) mit Preis 3.999,00 € (https://schema.org/OutOfStock).;2026-03-17 20:05:37 +0100;4999.0;4999.0;2026-02-27 00:30:51 +0100;2026-02-06 06:30:21 +0100;2025-03-26 20:04:01 +0100;0;2026-04-01 20:01:46 +0200
X7152578;e1683700;4054571453563;Cube;Cube Stereo Hybrid ONE22 SLT 800 Rot Modell 2025;Fahrräder;m000092546;;4249.99;39.99;4289.98;4999.0;2;2;2;3999.0;multicycle.de;3999.0;multicycle.de;250.99;290.98;4149.0;4999.0;Mindestpreis erreicht. Günstiger sind multicycle.de (shop) mit Preis 3.999,00 € (https://schema.org/OutOfStock) sowie 2 weitere Angebote.;2026-03-25 03:55:04 +0100;4999.0;4999.0;2026-03-25 03:39:51 +0100;2026-02-06 06:14:18 +0100;2025-03-26 20:04:10 +0100;0;2026-04-01 20:02:06 +0200
X0049085-2;e379416;4054571243348;Cube;Cube Cubie 120 Walk Blau Modell Aktion;Fahrräder;m000013589;;129.99;4.99;134.98;159.0;0;1;1;;;;;;;;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2025-10-29 01:39:06 +0100;2026-02-06 03:16:29 +0100;2025-03-27 20:03:41 +0100;0;2026-04-01 20:01:43 +0200
X7153625;e1686841;4054571463425;Cube;Cube Kathmandu Hybrid Comfort SLX 800 Blau Modell 2025;Fahrräder;m000092334;;4399.99;39.99;4439.98;4999.0;2;2;3;3999.0;multicycle.de;3999.0;multicycle.de;400.99;440.98;4199.5;;;;4999.0;4999.0;2026-02-03 17:23:02 +0100;2026-02-06 03:07:13 +0100;2025-03-27 20:03:42 +0100;0;2026-04-01 20:01:46 +0200
X7153626;e1686844;4054571463432;Cube;Cube Kathmandu Hybrid Comfort SLX 800 Blau Modell 2025;Fahrräder;m000092334;;4399.99;39.99;4439.98;4999.0;0;1;1;;;;;;;;;;;4999.0;4999.0;2026-01-19 18:00:00 +0100;2026-02-06 03:07:03 +0100;2025-03-27 20:03:42 +0100;0;2026-04-01 20:01:46 +0200
X7153099;e1685263;4054571479259;Cube;Cube Reaction Hybrid Race 800 Grün Modell 2025;Fahrräder;m000092503;;2949.99;39.99;2989.98;3499.0;0;1;1;;;;;;;;3499.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-17 20:05:41 +0100;3499.0;3499.0;2026-01-14 10:03:37 +0100;2026-02-06 03:17:16 +0100;2025-03-28 20:03:50 +0100;0;2026-04-01 20:02:03 +0200
X7154312;e1688902;4054571471390;Cube;Cube Aim Race Grau Modell 2025;Fahrräder;m000092278;;649.0;39.99;688.99;649.0;3;3;4;499.0;bike-discount.de;499.0;bike-discount.de;150.0;189.99;549.0;649.0;Angewendeter Preis: 649,00 € (http://schema.org/InStock) bei lucky-bike.de (shop). Günstiger ist nur bike-discount.de (shop) mit Preis 499,00 €.;2026-03-25 07:55:26 +0100;649.0;649.0;2026-03-25 07:25:44 +0100;2026-02-06 06:59:01 +0100;2025-04-02 20:03:49 +0200;1;2026-04-01 20:01:39 +0200
X7152893;e1684645;4054571477996;Cube;Cube Reaction Hybrid ONE 800 Silber Modell 2025;Fahrräder;m000092457;;2449.99;39.99;2489.98;2899.0;1;2;2;2099.0;bike-discount.de;2099.0;bike-discount.de;350.99;390.98;2099.0;2899.0;Mindestpreis erreicht. Günstiger ist nur bike-discount.de (shop) mit Preis 2.099,00 €.;2026-03-17 20:05:40 +0100;2899.0;2899.0;2026-03-13 03:39:59 +0100;2026-02-06 07:05:42 +0100;2025-04-03 20:03:48 +0200;0;2026-04-01 20:01:58 +0200
X6908571;e957510;4054571395467;Cube;Cube Reaction Hybrid Schwarz Modell Aktion;Fahrräder;m000087855;;1949.99;39.99;1989.98;2749.0;0;1;1;;;;;;;;2499.99;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-27 20:01:57 +0100;1949.99;2499.99;;2026-02-06 05:44:44 +0100;2025-04-04 20:03:49 +0200;0;2026-04-01 20:01:58 +0200
X7153642;e1686892;4054571480606;Cube;Cube Kathmandu Hybrid SLT 800 Gold Modell 2025;Fahrräder;m000092352;;4799.99;39.99;4839.98;5499.0;0;1;1;;;;;;;;5499.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-03 01:36:28 +0100;5499.0;5499.0;2026-02-02 13:40:21 +0100;2026-02-06 06:55:19 +0100;2025-04-05 20:03:43 +0200;0;2026-04-01 20:01:48 +0200
X7154562;e1689649;4054571474902;Cube;Cube Editor SLX FE Blau Modell 2025;Fahrräder;m000092312;;1699.99;39.99;1739.98;1799.0;1;1;1;1799.0;lucky-bike.de;1799.0;lucky-bike.de;-99.01;-59.02;1799.0;;;;1799.0;1799.0;2026-01-31 06:01:16 +0100;2026-02-06 06:47:35 +0100;2025-04-07 20:03:44 +0200;0;2026-04-01 20:01:45 +0200
X7154566;e1689661;4054571474940;Cube;Cube Editor SLX FE Blau Modell 2025;Fahrräder;m000092311;;1699.99;39.99;1739.98;1799.0;1;2;2;1439.0;multicycle.de;1439.0;multicycle.de;260.99;300.98;1439.0;1799.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-09 06:55:22 +0100;1799.0;1799.0;2026-03-09 06:23:41 +0100;2026-02-06 03:12:10 +0100;2025-04-07 20:03:44 +0200;0;2026-04-01 20:01:45 +0200
X7154032;e1688062;4054571468024;Cube;Cube Nuroad Pro Blau Modell 2025;Fahrräder;m000092436;;1099.0;39.99;1138.99;1199.0;0;1;1;;;;;;;;;;;1199.0;1199.0;2025-12-10 03:59:35 +0100;2026-02-06 06:03:07 +0100;2025-04-08 20:03:51 +0200;0;2026-04-01 20:01:57 +0200
X7152554;e1683628;4054571453280;Cube;Cube Stereo Hybrid ONE22 Race 800 Grau Modell 2025;Fahrräder;m000092544;;3399.99;39.99;3439.98;3999.0;2;2;2;3279.99;lucky-bike.de;3279.99;lucky-bike.de;120.0;159.99;3639.5;3999.0;Mindestpreis erreicht. Günstiger ist nur lucky-bike.de (shop) mit Preis 3.279,99 € (http://schema.org/InStock).;2026-03-16 20:05:38 +0100;3999.0;3999.0;2026-02-13 00:06:25 +0100;2026-02-06 05:59:03 +0100;2025-04-08 20:03:55 +0200;0;2026-04-01 20:02:06 +0200
X7153137;e1685377;4054571479662;Cube;Cube Reaction Hybrid SLX 800 Grün Modell 2025;Fahrräder;m000092518;;3399.99;39.99;3439.98;3999.0;0;1;1;;;;;;;;3999.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-17 20:05:42 +0100;3999.0;3999.0;2026-01-14 10:44:29 +0100;2026-02-06 03:12:15 +0100;2025-04-09 20:04:04 +0200;0;2026-04-01 20:02:04 +0200
X7153138;e1685380;4054571479655;Cube;Cube Reaction Hybrid SLX 800 Grün Modell 2025;Fahrräder;m000092518;;3399.99;39.99;3439.98;3999.0;0;1;1;;;;;;;;3999.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-17 20:05:42 +0100;3999.0;3999.0;2026-01-14 08:02:04 +0100;2026-02-06 03:11:28 +0100;2025-04-09 20:04:04 +0200;0;2026-04-01 20:02:04 +0200
X7094706;e1516715;4054571473875;Cube;Cube Numove 160 Weiß Modell 2025;Fahrräder;m000085903;;379.0;12.99;391.99;429.0;1;2;2;349.0;fahrrad.de;353.99;fahrrad.de;30.0;38.0;349.0;429.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-25 00:55:16 +0100;429.0;429.0;2026-03-25 00:27:01 +0100;2026-02-06 05:34:09 +0100;2025-04-10 20:03:53 +0200;1;2026-04-01 20:01:53 +0200
X6909668;e960789;4054571406095;Cube;Cube Stereo ONE44 C:62 Pro Schwarz Modell Aktion;Fahrräder;m000065550;;2299.99;39.99;2339.98;3299.0;0;1;1;;;;;;;;;;;2299.99;2949.99;2026-01-14 10:29:12 +0100;2026-02-06 03:14:32 +0100;2025-04-11 20:03:58 +0200;0;2026-04-01 20:02:09 +0200
X7154586;e1689721;4054571475145;Cube;Cube Nulane C:62 SLX Grau Modell 2025;Fahrräder;m000092392;;1449.99;39.99;1489.98;1499.0;1;1;1;1499.0;lucky-bike.de;1499.0;lucky-bike.de;-49.01;-9.02;1499.0;;;;1499.0;1499.0;2026-01-31 20:16:28 +0100;2026-02-06 05:37:40 +0100;2025-04-15 20:03:51 +0200;0;2026-04-01 20:01:52 +0200
X7111710;e1568649;4054571465184;Cube;Cube Nuroad Hybrid C:62 SLT 400X Blau Modell 2025;Fahrräder;m000088041;;6299.99;39.99;6339.98;6999.0;1;1;2;6299.99;lucky-bike.de;6299.99;lucky-bike.de;0.0;39.99;6299.99;;;;6999.0;6999.0;2026-01-31 21:51:53 +0100;2026-02-06 06:10:56 +0100;2025-04-16 20:04:09 +0200;0;2026-04-01 20:01:56 +0200
X7154605;e1689778;4054571475336;Cube;Cube Nulane C:62 SLX FE Grau Modell 2025;Fahrräder;m000092391;;1749.99;39.99;1789.98;1799.0;0;1;1;;;;;;;;;;;1799.0;1799.0;2026-01-14 07:44:53 +0100;2026-02-06 05:33:56 +0100;2025-04-17 20:03:57 +0200;0;2026-04-01 20:01:52 +0200
X7152953;e1684825;4054571478320;Cube;Cube Reaction Hybrid Pro 600 Grün Modell 2025;Fahrräder;m000092485;;2549.99;39.99;2589.98;2999.0;0;1;1;;;;;;;;2999.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-16 20:05:37 +0100;2999.0;2999.0;2026-02-02 11:23:08 +0100;2026-02-06 06:50:14 +0100;2025-04-17 20:04:00 +0200;0;2026-04-01 20:02:00 +0200
X7111712;e1568655;4054571465207;Cube;Cube Nuroad Hybrid C:62 SLT 400X Blau Modell 2025;Fahrräder;m000088041;;6299.99;39.99;6339.98;6999.0;1;1;2;6299.99;lucky-bike.de;6299.99;lucky-bike.de;0.0;39.99;6299.99;;;;6999.0;6999.0;2026-01-31 08:53:39 +0100;2026-02-06 03:06:45 +0100;2025-04-24 20:03:55 +0200;0;2026-04-01 20:01:56 +0200
X7153992;e1687942;4054571467621;Cube;Cube Litening AIR C:68X SLT Rot Modell 2025;Fahrräder;m000092369;;6799.99;39.99;6839.98;7499.0;1;1;1;7499.0;rabe-bike.de;7499.0;rabe-bike.de;-699.01;-659.02;7499.0;;;;7499.0;7499.0;2026-02-16 00:31:33 +0100;2026-02-06 03:03:16 +0100;2025-04-28 20:04:01 +0200;0;2026-04-01 20:01:50 +0200
X7122697;e1598234;4054571463852;Cube;Cube Kathmandu Hybrid C:62 SLT 400X Grün Modell 2025;Fahrräder;m000089159;;4199.99;39.99;4239.98;4799.0;1;1;2;4199.99;lucky-bike.de;4199.99;lucky-bike.de;0.0;39.99;4199.99;;;;4799.0;4799.0;2026-01-31 04:18:43 +0100;2026-02-06 03:04:12 +0100;2025-04-30 20:04:31 +0200;0;2026-04-01 20:01:45 +0200
X7153774;e1687288;4054571484444;Cube;Cube Nulane Hybrid C:62 Race 400X Grün Modell 2025;Fahrräder;m000092393;;2999.0;39.99;3038.99;2999.0;0;1;1;;;;;;;;;;;2999.0;2999.0;2026-01-14 11:34:09 +0100;2026-02-06 05:37:03 +0100;2025-04-30 20:04:33 +0200;0;2026-04-01 20:01:52 +0200
X7153776;e1687294;4054571484468;Cube;Cube Nulane Hybrid C:62 Race 400X Grün Modell 2025;Fahrräder;m000092393;;2999.0;39.99;3038.99;2999.0;1;1;2;2999.0;lucky-bike.de;2999.0;lucky-bike.de;0.0;39.99;2999.0;;;;2999.0;2999.0;2026-02-01 18:32:01 +0100;2026-02-06 03:17:17 +0100;2025-04-30 20:04:33 +0200;0;2026-04-01 20:01:52 +0200
X7152997;e1684957;4054571478634;Cube;Cube Reaction Hybrid Pro 800 Grau Modell 2025;Fahrräder;m000092493;;2699.99;39.99;2739.98;3199.0;1;2;2;2399.0;bike-discount.de;2399.0;bike-discount.de;300.99;340.98;2399.0;3199.0;Mindestpreis erreicht. Günstiger ist nur bike-discount.de (shop) mit Preis 2.399,00 €.;2026-03-17 20:05:41 +0100;3199.0;3199.0;2026-03-13 01:06:04 +0100;2026-02-06 05:49:21 +0100;2025-04-30 20:04:36 +0200;0;2026-04-01 20:02:00 +0200
X7153603;e1686775;4054571480484;Cube;Cube Kathmandu Hybrid SLX 800 Grau Modell 2025;Fahrräder;m000092355;;3799.99;39.99;3839.98;4499.0;0;1;1;;;;;;;;4499.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-17 20:05:37 +0100;4499.0;4499.0;2026-01-16 07:05:42 +0100;2026-02-06 03:07:52 +0100;2025-05-02 20:03:42 +0200;0;2026-04-01 20:01:48 +0200
X7154611;e1689796;4054571475398;Cube;Cube Nature ONE Schwarz Modell 2026;Fahrräder;m000092382;;599.0;39.99;638.99;599.0;1;2;2;499.0;bike-discount.de;499.0;bike-discount.de;100.0;139.99;499.0;599.0;Mindestpreis erreicht. Günstiger ist nur bike-discount.de (shop) mit Preis 499,00 €.;2026-03-30 00:55:04 +0200;599.0;599.0;2026-03-30 00:06:47 +0200;2026-02-06 03:03:11 +0100;2025-05-02 20:03:43 +0200;0;2026-04-01 20:01:51 +0200
X7154257;e1688737;4054571470508;Cube;Cube Stereo ONE77 C:68X TM 29 Grün Modell 2026;Fahrräder;m000092592;;4999.0;39.99;5038.99;4999.0;2;1;2;4999.0;lucky-bike.de;4999.0;lucky-bike.de;0.0;39.99;4999.0;4999.0;Angewendeter Preis: 4.999,00 € (http://schema.org/InStock) bei lucky-bike.de (shop). Keiner ist günstiger.;2026-03-13 23:04:48 +0100;4999.0;4999.0;2026-02-03 00:37:55 +0100;2026-02-06 05:29:56 +0100;2025-05-03 20:03:52 +0200;1;2026-04-01 20:02:10 +0200
X7152690;e1684036;4054571455222;Cube;Cube Stereo Hybrid ONE77 HPC TM 800 Grün Modell 2025;Fahrräder;m000092576;;5249.99;39.99;5289.98;6199.0;4;3;3;4799.0;bike-discount.de;4799.0;bike-discount.de;450.99;490.98;5229.5;6199.0;Mindestpreis erreicht. Günstiger sind bike-discount.de (shop) mit Preis 4.799,00 € (https://schema.org/LimitedAvailability) sowie 3 weitere Angebote.;2026-03-16 20:05:39 +0100;6199.0;6199.0;2026-03-13 02:37:32 +0100;2026-02-06 03:07:01 +0100;2025-05-05 20:03:54 +0200;0;2026-04-01 20:02:08 +0200
X7035637;e1334682;4054571445780;Cube;Cube Stereo Hybrid 160 HPC SLX 750 27.5 Grau Modell 2024;Fahrräder;m000080641;;3699.99;39.99;3739.98;5299.0;0;1;1;;;;;;;;;;;3699.99;4799.99;2025-11-26 03:48:34 +0100;2026-02-06 03:11:20 +0100;2025-05-07 20:04:11 +0200;0;2026-04-01 20:02:06 +0200
X7153275;e1685791;4054571483324;Cube;Cube Nuride Hybrid Pro 800 Allroad Schwarz Modell 2025;Fahrräder;m000092415;;2699.99;39.99;2739.98;3199.0;2;2;2;2299.0;bike-discount.de;2299.0;bike-discount.de;400.99;440.98;2749.0;3199.0;Mindestpreis erreicht. Günstiger ist nur bike-discount.de (shop) mit Preis 2.299,00 €.;2026-03-16 20:05:35 +0100;3199.0;3199.0;2026-02-13 14:02:22 +0100;2026-02-06 06:15:48 +0100;2025-05-08 20:03:48 +0200;0;2026-04-01 20:01:55 +0200
X7108712;e1559267;4054571465825;Cube;Cube Editor Hybrid SLT 400X Grün Modell 2025;Fahrräder;m000087143;;2799.99;39.99;2839.98;3299.0;2;2;2;2639.0;multicycle.de;2639.0;multicycle.de;160.99;200.98;2769.5;;;;3299.0;3299.0;2026-02-03 16:23:30 +0100;2026-02-06 03:11:13 +0100;2025-05-14 20:05:02 +0200;0;2026-04-01 20:01:44 +0200
X7108713;e1559270;4054571465832;Cube;Cube Editor Hybrid SLT 400X Grün Modell 2025;Fahrräder;m000087143;;2799.99;39.99;2839.98;3299.0;1;1;1;2899.99;lucky-bike.de;2899.99;lucky-bike.de;-100.0;-60.01;2899.99;;;;3299.0;3299.0;2026-02-01 09:48:48 +0100;2026-02-06 03:11:11 +0100;2025-05-14 20:05:02 +0200;0;2026-04-01 20:01:44 +0200
X7108715;e1559276;4054571465856;Cube;Cube Editor Hybrid SLT 400X Grün Modell 2025;Fahrräder;m000087143;;2799.99;39.99;2839.98;3299.0;1;1;1;2899.99;lucky-bike.de;2899.99;lucky-bike.de;-100.0;-60.01;2899.99;;;;3299.0;3299.0;2026-01-31 05:00:10 +0100;2026-02-06 03:03:05 +0100;2025-05-14 20:05:02 +0200;0;2026-04-01 20:01:44 +0200
X7153197;e1685557;4054571460028;Cube;Cube Reaction Hybrid SLT 800 Weiß Modell 2025;Fahrräder;m000092512;;4249.99;39.99;4289.98;4999.0;1;2;2;3779.99;lucky-bike.de;3779.99;lucky-bike.de;470.0;509.99;3779.99;4999.0;Mindestpreis erreicht. Günstiger ist nur lucky-bike.de (shop) mit Preis 3.779,99 € (http://schema.org/InStock).;2026-03-17 20:05:42 +0100;4999.0;4999.0;2026-01-31 23:23:13 +0100;2026-02-06 05:28:57 +0100;2025-05-14 20:05:07 +0200;1;2026-04-01 20:02:03 +0200
X7153262;e1685752;4054571483317;Cube;Cube Nuride Hybrid Pro 600 Allroad Schwarz Modell 2025;Fahrräder;m000092412;;2549.99;39.99;2589.98;2999.0;0;1;1;;;;;;;;2999.0;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-16 20:05:35 +0100;2999.0;2999.0;2026-01-16 06:27:51 +0100;2026-02-06 03:03:24 +0100;2025-05-17 20:03:39 +0200;0;2026-04-01 20:01:54 +0200
X7152579;e1683703;4054571453570;Cube;Cube Stereo Hybrid ONE22 SLT 800 Rot Modell 2025;Fahrräder;m000092547;;4249.99;39.99;4289.98;4999.0;1;1;1;4299.0;fahrrad.de;4328.99;fahrrad.de;-49.01;-39.01;4299.0;4999.0;Mindestpreis erreicht. Günstiger ist nur fahrrad.de (shop) mit Preis 4.299,00 € (https://schema.org/OutOfStock).;2026-03-25 03:55:04 +0100;4999.0;4999.0;2026-03-25 03:39:51 +0100;2026-02-06 07:09:39 +0100;2025-05-20 20:03:16 +0200;0;2026-04-01 20:02:06 +0200
X7154796;e1690351;4054571477248;Cube;Cube Kathmandu SLX Blau Modell 2025;Fahrräder;m000092361;;1699.99;39.99;1739.98;1799.0;0;1;1;;;;;;;;;;;1799.0;1799.0;2025-12-05 03:59:38 +0100;2026-02-06 07:00:53 +0100;2025-05-21 20:04:56 +0200;0;2026-04-01 20:01:49 +0200
